"@timestamp","source.ip","source.port","source.packets","source.bytes","destination.ip","destination.port","destination.packets","destination.bytes","network.bytes","network.transport","event.duration","network.packets"
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,612",18,"2,582","192.168.4.10","8,443",12,"4,092","6,674",tcp,"3,035,899",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,614",9,"1,231","10.0.12.101","8,443",7,"2,652","3,883",tcp,"3,496,238",16
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,614",18,"2,462","192.168.4.10","8,443",14,"5,304","7,766",tcp,"3,512,389",32
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,616",9,"1,283","10.0.12.101","8,443",6,"2,058","3,341",tcp,"3,019,257",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,616",18,"2,566","192.168.4.10","8,443",12,"4,116","6,682",tcp,"3,035,628",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,618",9,"1,873","10.0.12.101","8,443",6,"2,135","4,008",tcp,"2,663,323",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,618",18,"3,746","192.168.4.10","8,443",12,"4,270","8,016",tcp,"2,662,747",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,620",9,"1,873","10.0.12.101","8,443",6,"2,135","4,008",tcp,"3,103,691",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,620",18,"3,746","192.168.4.10","8,443",12,"4,270","8,016",tcp,"3,130,507",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,622",9,"1,871","10.0.12.101","8,443",6,"2,135","4,006",tcp,"3,438,276",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,622",18,"3,742","192.168.4.10","8,443",12,"4,270","8,012",tcp,"3,447,071",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,624",9,"1,874","10.0.12.101","8,443",7,"2,203","4,077",tcp,"2,942,326",16
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,624",18,"3,748","192.168.4.10","8,443",14,"4,406","8,154",tcp,"2,946,555",32
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,626",9,"1,291","10.0.12.101","8,443",6,"2,046","3,337",tcp,"2,803,000",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,626",18,"2,582","192.168.4.10","8,443",12,"4,092","6,674",tcp,"2,819,949",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,628",9,"1,231","10.0.12.101","8,443",7,"2,652","3,883",tcp,"510,123,446",16
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,628",18,"2,462","192.168.4.10","8,443",14,"5,304","7,766",tcp,"510,121,907",32
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,630",9,"1,283","10.0.12.101","8,443",6,"2,058","3,341",tcp,"2,936,168",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,630",18,"2,566","192.168.4.10","8,443",12,"4,116","6,682",tcp,"2,955,506",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,632",9,"1,872","10.0.12.101","8,443",7,"2,203","4,075",tcp,"2,929,103",16
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,632",18,"3,744","192.168.4.10","8,443",14,"4,406","8,150",tcp,"2,946,677",32
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","53,054","9,031","79,446,215","10.0.21.101","9,200","4,942","12,265,508","91,711,723",tcp,"1,780,068,134,133","13,973"
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","53,140","2,218","3,554,639","10.0.21.101","9,200","1,473","756,826","4,311,465",tcp,"1,763,966,756,472","3,691"
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","44,026",4,288,"10.0.22.101","13,005",2,152,440,tcp,"225,026",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","44,026",2,144,"10.0.22.101","13,005",1,76,220,tcp,"187,806",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,014",4,288,"10.0.22.101","13,006",2,152,440,tcp,"218,741",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,014",2,144,"10.0.22.101","13,006",1,76,220,tcp,"182,289",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,084",12,"2,570","10.0.22.101","13,002",12,"1,324","3,894",tcp,"1,161,481",24
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,084",6,"1,285","10.0.22.101","13,002",6,662,"1,947",tcp,"1,042,762",12
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,380",4,288,"10.0.22.101","13,001",2,152,440,tcp,"237,963",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,380",2,144,"10.0.22.101","13,001",1,76,220,tcp,"188,515",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,088",4,288,"10.0.22.101","13,002",2,152,440,tcp,"203,913",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,088",2,144,"10.0.22.101","13,002",1,76,220,tcp,"171,929",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,254",4,288,"10.0.22.101","13,003",2,152,440,tcp,"231,236",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,254",2,144,"10.0.22.101","13,003",1,76,220,tcp,"200,030",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","33,856",4,288,"10.0.22.101","13,004",2,152,440,tcp,"270,270",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","33,856",2,144,"10.0.22.101","13,004",1,76,220,tcp,"229,476",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","44,040",4,288,"10.0.22.101","13,005",2,152,440,tcp,"253,590",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","44,040",2,144,"10.0.22.101","13,005",1,76,220,tcp,"191,949",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,028",4,288,"10.0.22.101","13,006",2,152,440,tcp,"241,999",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,028",2,144,"10.0.22.101","13,006",1,76,220,tcp,"193,365",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,392",4,288,"10.0.22.101","13,001",2,152,440,tcp,"269,803",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,392",2,144,"10.0.22.101","13,001",1,76,220,tcp,"201,373",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,100",4,288,"10.0.22.101","13,002",2,152,440,tcp,"267,226",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,100",2,144,"10.0.22.101","13,002",1,76,220,tcp,"225,631",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,266",4,288,"10.0.22.101","13,003",2,152,440,tcp,"240,302",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,266",2,144,"10.0.22.101","13,003",1,76,220,tcp,"205,486",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,398",12,"1,410","10.0.22.101","13,001",10,"1,010","2,420",tcp,"1,139,278",22
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,398",6,705,"10.0.22.101","13,001",5,505,"1,210",tcp,"1,099,402",11
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,400",12,"1,290","10.0.22.101","13,001",12,"2,222","3,512",tcp,"1,874,882",24
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,400",6,645,"10.0.22.101","13,001",6,"1,111","1,756",tcp,"1,741,502",12
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","33,872",4,288,"10.0.22.101","13,004",2,152,440,tcp,"245,064",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","33,872",2,144,"10.0.22.101","13,004",1,76,220,tcp,"212,605",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,274",12,"1,394","10.0.22.101","13,003",12,"1,170","2,564",tcp,"1,221,064",24
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,274",6,697,"10.0.22.101","13,003",6,585,"1,282",tcp,"1,102,435",12
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,112",12,"2,576","10.0.22.101","13,002",12,"1,324","3,900",tcp,"1,284,410",24
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,112",6,"1,288","10.0.22.101","13,002",6,662,"1,950",tcp,"1,150,702",12
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","44,060",4,288,"10.0.22.101","13,005",2,152,440,tcp,"218,623",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","44,060",2,144,"10.0.22.101","13,005",1,76,220,tcp,"194,371",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,048",4,288,"10.0.22.101","13,006",2,152,440,tcp,"254,206",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,048",2,144,"10.0.22.101","13,006",1,76,220,tcp,"203,053",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,412",4,288,"10.0.22.101","13,001",2,152,440,tcp,"243,582",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,412",2,144,"10.0.22.101","13,001",1,76,220,tcp,"210,904",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,120",12,"2,570","10.0.22.101","13,002",12,"1,324","3,894",tcp,"4,197,577",24
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,120",6,"1,285","10.0.22.101","13,002",6,662,"1,947",tcp,"4,020,044",12
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,122",4,288,"10.0.22.101","13,002",2,152,440,tcp,"588,650",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,122",2,144,"10.0.22.101","13,002",1,76,220,tcp,"642,635",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,288",4,288,"10.0.22.101","13,003",2,152,440,tcp,"223,293",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,288",2,144,"10.0.22.101","13,003",1,76,220,tcp,"180,832",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","33,890",4,288,"10.0.22.101","13,004",2,152,440,tcp,"277,526",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","33,890",2,144,"10.0.22.101","13,004",1,76,220,tcp,"199,263",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","44,074",4,288,"10.0.22.101","13,005",2,152,440,tcp,"225,824",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","44,074",2,144,"10.0.22.101","13,005",1,76,220,tcp,"206,476",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,130",12,"2,572","10.0.22.101","13,002",10,"1,188","3,760",tcp,"511,025,911",22
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,130",6,"1,286","10.0.22.101","13,002",5,594,"1,880",tcp,"510,982,935",11
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,064",4,288,"10.0.22.101","13,006",2,152,440,tcp,"204,853",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,064",2,144,"10.0.22.101","13,006",1,76,220,tcp,"174,667",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,428",4,288,"10.0.22.101","13,001",2,152,440,tcp,"269,655",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,428",2,144,"10.0.22.101","13,001",1,76,220,tcp,"239,960",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,136",4,288,"10.0.22.101","13,002",2,152,440,tcp,"286,749",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,136",2,144,"10.0.22.101","13,002",1,76,220,tcp,"204,248",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,302",4,288,"10.0.22.101","13,003",2,152,440,tcp,"231,191",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,302",2,144,"10.0.22.101","13,003",1,76,220,tcp,"178,503",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","33,904",4,288,"10.0.22.101","13,004",2,152,440,tcp,"264,376",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","33,904",2,144,"10.0.22.101","13,004",1,76,220,tcp,"223,461",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","44,088",4,288,"10.0.22.101","13,005",2,152,440,tcp,"225,056",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","44,088",2,144,"10.0.22.101","13,005",1,76,220,tcp,"206,785",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,076",4,288,"10.0.22.101","13,006",2,152,440,tcp,"245,654",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,076",2,144,"10.0.22.101","13,006",1,76,220,tcp,"196,289",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,440",4,288,"10.0.22.101","13,001",2,152,440,tcp,"273,227",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,440",2,144,"10.0.22.101","13,001",1,76,220,tcp,"206,133",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,148",4,288,"10.0.22.101","13,002",2,152,440,tcp,"284,117",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,148",2,144,"10.0.22.101","13,002",1,76,220,tcp,"221,560",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,314",4,288,"10.0.22.101","13,003",2,152,440,tcp,"256,481",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,314",2,144,"10.0.22.101","13,003",1,76,220,tcp,"227,951",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","33,916",4,288,"10.0.22.101","13,004",2,152,440,tcp,"244,543",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","33,916",2,144,"10.0.22.101","13,004",1,76,220,tcp,"180,744",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","44,100",4,288,"10.0.22.101","13,005",2,152,440,tcp,"211,222",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","44,100",2,144,"10.0.22.101","13,005",1,76,220,tcp,"176,305",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,088",4,288,"10.0.22.101","13,006",2,152,440,tcp,"231,517",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,088",2,144,"10.0.22.101","13,006",1,76,220,tcp,"181,315",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,452",4,288,"10.0.22.101","13,001",2,152,440,tcp,"253,176",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,452",2,144,"10.0.22.101","13,001",1,76,220,tcp,"198,164",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,160",4,288,"10.0.22.101","13,002",2,152,440,tcp,"217,374",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,160",2,144,"10.0.22.101","13,002",1,76,220,tcp,"181,258",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,456",12,"1,410","10.0.22.101","13,001",10,"1,010","2,420",tcp,"1,206,355",22
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,456",6,705,"10.0.22.101","13,001",5,505,"1,210",tcp,"1,104,853",11
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,458",12,"1,290","10.0.22.101","13,001",12,"2,222","3,512",tcp,"1,833,583",24
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,458",6,645,"10.0.22.101","13,001",6,"1,111","1,756",tcp,"1,686,456",12
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,330",4,288,"10.0.22.101","13,003",2,152,440,tcp,"239,363",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,330",2,144,"10.0.22.101","13,003",1,76,220,tcp,"191,060",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,332",12,"1,394","10.0.22.101","13,003",12,"1,170","2,564",tcp,"2,190,121",24
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,332",6,697,"10.0.22.101","13,003",6,585,"1,282",tcp,"2,063,346",12
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,170",12,"2,570","10.0.22.101","13,002",12,"1,324","3,894",tcp,"1,431,773",24
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,170",6,"1,285","10.0.22.101","13,002",6,662,"1,947",tcp,"1,313,565",12
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","33,936",4,288,"10.0.22.101","13,004",2,152,440,tcp,"250,535",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","33,936",2,144,"10.0.22.101","13,004",1,76,220,tcp,"200,133",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","44,120",4,288,"10.0.22.101","13,005",2,152,440,tcp,"245,792",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","44,120",2,144,"10.0.22.101","13,005",1,76,220,tcp,"197,763",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,108",4,288,"10.0.22.101","13,006",2,152,440,tcp,"249,176",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,108",2,144,"10.0.22.101","13,006",1,76,220,tcp,"196,888",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,472",4,288,"10.0.22.101","13,001",2,152,440,tcp,"239,149",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,472",2,144,"10.0.22.101","13,001",1,76,220,tcp,"192,918",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,180",4,288,"10.0.22.101","13,002",2,152,440,tcp,"238,172",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,180",2,144,"10.0.22.101","13,002",1,76,220,tcp,"193,736",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,346",4,288,"10.0.22.101","13,003",2,152,440,tcp,"247,640",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,346",2,144,"10.0.22.101","13,003",1,76,220,tcp,"191,102",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","33,948",4,288,"10.0.22.101","13,004",2,152,440,tcp,"266,445",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","33,948",2,144,"10.0.22.101","13,004",1,76,220,tcp,"210,443",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","44,132",4,288,"10.0.22.101","13,005",2,152,440,tcp,"240,906",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","44,132",2,144,"10.0.22.101","13,005",1,76,220,tcp,"191,380",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,120",4,288,"10.0.22.101","13,006",2,152,440,tcp,"252,923",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,120",2,144,"10.0.22.101","13,006",1,76,220,tcp,"201,834",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,190",12,"2,574","10.0.22.101","13,002",12,"1,324","3,898",tcp,"1,239,750",24
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,190",6,"1,287","10.0.22.101","13,002",6,662,"1,949",tcp,"1,105,318",12
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,486",4,288,"10.0.22.101","13,001",2,152,440,tcp,"259,831",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,486",2,144,"10.0.22.101","13,001",1,76,220,tcp,"201,774",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,194",4,288,"10.0.22.101","13,002",2,152,440,tcp,"240,079",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,194",2,144,"10.0.22.101","13,002",1,76,220,tcp,"196,343",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,360",4,288,"10.0.22.101","13,003",2,152,440,tcp,"242,343",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,360",2,144,"10.0.22.101","13,003",1,76,220,tcp,"194,427",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","33,962",4,288,"10.0.22.101","13,004",2,152,440,tcp,"299,359",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","33,962",2,144,"10.0.22.101","13,004",1,76,220,tcp,"256,484",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","44,146",4,288,"10.0.22.101","13,005",2,152,440,tcp,"246,514",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","44,146",2,144,"10.0.22.101","13,005",1,76,220,tcp,"198,513",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,134",4,288,"10.0.22.101","13,006",2,152,440,tcp,"249,683",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,134",2,144,"10.0.22.101","13,006",1,76,220,tcp,"198,357",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,204",12,"2,570","10.0.22.101","13,002",12,"1,324","3,894",tcp,"1,363,013",24
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,204",6,"1,285","10.0.22.101","13,002",6,662,"1,947",tcp,"1,238,155",12
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,500",4,288,"10.0.22.101","13,001",2,152,440,tcp,"278,552",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,500",2,144,"10.0.22.101","13,001",1,76,220,tcp,"233,907",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,208",4,288,"10.0.22.101","13,002",2,152,440,tcp,"224,854",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,208",2,144,"10.0.22.101","13,002",1,76,220,tcp,"207,915",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,374",4,288,"10.0.22.101","13,003",2,152,440,tcp,"241,327",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,374",2,144,"10.0.22.101","13,003",1,76,220,tcp,"206,881",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","33,976",4,288,"10.0.22.101","13,004",2,152,440,tcp,"239,106",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","33,976",2,144,"10.0.22.101","13,004",1,76,220,tcp,"190,629",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","44,160",4,288,"10.0.22.101","13,005",2,152,440,tcp,"290,013",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","44,160",2,144,"10.0.22.101","13,005",1,76,220,tcp,"231,716",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,148",4,288,"10.0.22.101","13,006",2,152,440,tcp,"248,806",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,148",2,144,"10.0.22.101","13,006",1,76,220,tcp,"199,568",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,512",12,"1,410","10.0.22.101","13,001",12,"1,146","2,556",tcp,"1,235,726",24
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,512",6,705,"10.0.22.101","13,001",6,573,"1,278",tcp,"1,102,359",12
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,514",12,"1,290","10.0.22.101","13,001",12,"2,222","3,512",tcp,"507,144,884",24
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,514",6,645,"10.0.22.101","13,001",6,"1,111","1,756",tcp,"507,012,658",12
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,516",4,288,"10.0.22.101","13,001",2,152,440,tcp,"224,668",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,516",2,144,"10.0.22.101","13,001",1,76,220,tcp,"205,807",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,224",4,288,"10.0.22.101","13,002",2,152,440,tcp,"245,560",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,224",2,144,"10.0.22.101","13,002",1,76,220,tcp,"194,042",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,390",12,"1,394","10.0.22.101","13,003",12,"1,170","2,564",tcp,"1,216,285",24
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,390",6,697,"10.0.22.101","13,003",6,585,"1,282",tcp,"1,100,161",12
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,228",12,"2,574","10.0.22.101","13,002",12,"1,324","3,898",tcp,"1,210,045",24
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,228",6,"1,287","10.0.22.101","13,002",6,662,"1,949",tcp,"1,093,035",12
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,394",4,288,"10.0.22.101","13,003",2,152,440,tcp,"284,244",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,394",2,144,"10.0.22.101","13,003",1,76,220,tcp,"250,003",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","33,996",4,288,"10.0.22.101","13,004",2,152,440,tcp,"237,583",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","33,996",2,144,"10.0.22.101","13,004",1,76,220,tcp,"190,644",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","44,180",4,288,"10.0.22.101","13,005",2,152,440,tcp,"216,431",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","44,180",2,144,"10.0.22.101","13,005",1,76,220,tcp,"181,481",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,236",12,"2,576","10.0.22.101","13,002",12,"1,324","3,900",tcp,"1,167,516",24
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,236",6,"1,288","10.0.22.101","13,002",6,662,"1,950",tcp,"1,040,565",12
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,170",4,288,"10.0.22.101","13,006",2,152,440,tcp,"282,323",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,170",2,144,"10.0.22.101","13,006",1,76,220,tcp,"222,824",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","41,534",4,288,"10.0.22.101","13,001",2,152,440,tcp,"228,340",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","41,534",2,144,"10.0.22.101","13,001",1,76,220,tcp,"194,934",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,242",4,288,"10.0.22.101","13,002",2,152,440,tcp,"218,551",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,242",2,144,"10.0.22.101","13,002",1,76,220,tcp,"184,558",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","51,244",12,"2,576","10.0.22.101","13,002",12,"1,324","3,900",tcp,"1,211,895",24
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","51,244",6,"1,288","10.0.22.101","13,002",6,662,"1,950",tcp,"1,092,643",12
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,410",4,288,"10.0.22.101","13,003",2,152,440,tcp,"244,903",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,410",2,144,"10.0.22.101","13,003",1,76,220,tcp,"208,477",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","34,012",4,288,"10.0.22.101","13,004",2,152,440,tcp,"229,757",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","34,012",2,144,"10.0.22.101","13,004",1,76,220,tcp,"193,816",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","44,196",4,288,"10.0.22.101","13,005",2,152,440,tcp,"255,365",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","44,196",2,144,"10.0.22.101","13,005",1,76,220,tcp,"194,170",3
"Jan 23, 2020 @ 14:20:40.002","192.168.4.10","37,184",4,288,"10.0.22.101","13,006",2,152,440,tcp,"252,495",6
"Jan 23, 2020 @ 14:20:40.002","10.0.12.101","37,184",2,144,"10.0.22.101","13,006",1,76,220,tcp,"206,368",3
