"@timestamp","source.bytes","source.packets","destination.bytes","destination.packets","network.packets","network.bytes","network.transport","event.duration"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"247,235"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"194,616"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"240,749"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"192,833"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"263,358"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"196,491"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"226,377"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"207,595"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"223,918"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"191,415"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"250,736"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"194,756"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"246,987"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"199,138"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"239,790"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"193,406"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"261,716"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"199,859"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"267,384"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"197,743"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"226,138"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"207,794"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"273,316"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"229,425"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"275,261"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"211,936"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"230,228"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"209,507"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"266,033"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"205,518"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"257,318"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"199,619"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"239,750"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"196,158"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"235,759"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"199,430"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"262,520"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"201,022"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"224,382"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"204,388"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"231,937"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"185,699"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"266,326"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"199,203"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"243,557"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"212,939"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"223,815"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"186,185"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"211,773"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"174,317"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"305,949"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"223,378"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"268,081"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"229,317"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"244,041"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"198,785"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"240,693"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"195,773"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"244,406"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"194,468"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"229,969"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"193,117"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"241,950"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"194,573"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"269,911"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"201,859"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"243,361"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"193,371"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"242,101"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"190,799"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"251,645"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"201,853"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"227,688"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"206,888"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"223,397"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"200,385"
"Jan 22, 2020 @ 17:20:00.009","1,412",12,"1,146",12,24,"2,558",tcp,"1,345,177"
"Jan 22, 2020 @ 17:20:00.009",706,6,573,6,12,"1,279",tcp,"1,193,111"
"Jan 22, 2020 @ 17:20:00.009","1,292",12,"2,222",12,24,"3,514",tcp,"509,541,406"
"Jan 22, 2020 @ 17:20:00.009",646,6,"1,111",6,12,"1,757",tcp,"509,409,902"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"238,464"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"190,599"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"248,337"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"196,460"
"Jan 22, 2020 @ 17:20:00.009","1,396",12,"1,034",10,22,"2,430",tcp,"1,106,565"
"Jan 22, 2020 @ 17:20:00.009",698,6,517,5,11,"1,215",tcp,"1,055,871"
"Jan 22, 2020 @ 17:20:00.009","2,578",12,"1,324",12,24,"3,902",tcp,"1,232,208"
"Jan 22, 2020 @ 17:20:00.009","1,289",6,662,6,12,"1,951",tcp,"1,099,644"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"227,918"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"195,289"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"245,968"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"196,236"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"230,527"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"194,093"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"236,018"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"192,429"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"253,347"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"195,769"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"269,749"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"213,251"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"244,399"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"193,466"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"272,572"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"228,804"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"279,538"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"206,348"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"247,633"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"199,183"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"235,692"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"190,057"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"269,226"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"199,740"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"262,738"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"227,604"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"273,221"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"227,191"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"244,963"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"195,364"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"238,675"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"196,462"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"272,907"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"208,952"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"240,362"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"194,671"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"255,900"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"195,793"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"251,772"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"200,195"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"237,464"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"194,319"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"229,174"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"193,752"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"248,298"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"197,220"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"230,423"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"193,633"
"Jan 22, 2020 @ 17:20:00.009","2,574",12,"1,324",12,24,"3,898",tcp,"1,222,285"
"Jan 22, 2020 @ 17:20:00.009","1,287",6,662,6,12,"1,949",tcp,"1,100,960"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"224,405"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"191,849"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"231,435"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"197,390"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"243,404"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"194,218"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"246,453"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"198,627"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"265,100"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"198,772"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"228,962"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"192,776"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"226,917"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"188,967"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"222,928"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"180,005"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"257,280"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"198,888"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"229,587"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"196,635"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"262,199"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"220,371"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"266,863"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"224,550"
"Jan 22, 2020 @ 17:20:00.009",60,1,56,1,2,116,tcp,"33,384"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"242,992"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"196,762"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"268,529"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"222,425"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"279,565"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"219,582"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"243,194"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"193,762"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"240,922"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"198,509"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"273,291"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"202,131"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"239,713"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"194,072"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"230,252"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"193,181"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"243,985"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"192,561"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"241,319"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"191,243"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"265,465"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"201,206"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"231,091"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"198,163"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"223,918"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"190,833"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"248,712"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"198,297"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"235,160"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"199,177"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"238,235"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"192,210"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"247,256"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"195,456"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"275,409"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"225,542"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"242,292"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"191,613"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"244,443"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"194,124"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"231,119"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"208,484"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"225,976"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"191,785"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"236,667"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"200,755"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"232,274"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"192,933"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"236,359"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"191,447"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"261,949"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"196,367"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"241,794"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"192,660"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"224,335"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"206,289"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"276,612"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"218,227"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"306,763"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"264,041"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"243,769"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"195,886"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"258,970"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"198,825"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"269,830"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"199,415"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"243,004"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"206,852"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"254,114"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"208,001"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"266,518"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"202,925"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"239,770"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"193,904"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"220,582"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"186,560"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"238,880"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"193,691"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"210,345"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"178,102"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"276,635"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"204,571"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"263,019"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"215,680"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"287,981"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"221,457"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"274,253"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"231,177"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"225,072"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"189,086"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"224,722"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"193,319"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"295,999"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"192,850"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"230,721"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"215,046"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"266,510"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"202,462"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"261,973"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"194,574"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"230,099"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"192,875"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"221,550"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"189,796"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"271,656"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"204,292"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"252,976"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"221,899"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"227,418"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"192,521"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"256,563"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"198,644"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"227,856"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"191,745"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"234,697"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"189,998"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"248,442"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"198,015"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"244,745"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"192,226"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"238,313"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"191,958"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"250,164"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"200,738"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"229,677"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"194,171"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"225,374"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"196,389"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"252,706"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"186,723"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"225,048"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"188,715"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"233,447"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"186,066"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"242,706"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"197,452"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"242,598"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"190,901"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"239,199"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"192,865"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"265,527"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"206,204"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"229,049"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"193,776"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"241,593"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"195,994"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"247,812"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"194,577"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"247,450"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"195,138"
"Jan 22, 2020 @ 17:20:00.009",288,4,152,2,6,440,tcp,"237,703"
"Jan 22, 2020 @ 17:20:00.009",144,2,76,1,3,220,tcp,"189,892"
