,source.bytes,source.packets,destination.bytes,destination.packets,network.packets,network.bytes,event.duration
24878,288.0,4.0,152.0,2.0,6.0,440.0,224540.0
24879,144.0,2.0,76.0,1.0,3.0,220.0,179005.0
24880,288.0,4.0,152.0,2.0,6.0,440.0,221595.0
24881,144.0,2.0,76.0,1.0,3.0,220.0,180004.0
24882,288.0,4.0,152.0,2.0,6.0,440.0,281475.0
24883,144.0,2.0,76.0,1.0,3.0,220.0,247312.0
24884,288.0,4.0,152.0,2.0,6.0,440.0,216668.0
24885,144.0,2.0,76.0,1.0,3.0,220.0,179749.0
24886,288.0,4.0,152.0,2.0,6.0,440.0,255245.0
24887,144.0,2.0,76.0,1.0,3.0,220.0,186551.0
24888,288.0,4.0,152.0,2.0,6.0,440.0,250651.0
24889,144.0,2.0,76.0,1.0,3.0,220.0,197512.0
24890,288.0,4.0,152.0,2.0,6.0,440.0,240499.0
24891,144.0,2.0,76.0,1.0,3.0,220.0,195093.0
24892,288.0,4.0,152.0,2.0,6.0,440.0,309652.0
24893,144.0,2.0,76.0,1.0,3.0,220.0,267079.0
24894,288.0,4.0,152.0,2.0,6.0,440.0,243606.0
24895,144.0,2.0,76.0,1.0,3.0,220.0,195490.0
24896,288.0,4.0,152.0,2.0,6.0,440.0,258542.0
24897,144.0,2.0,76.0,1.0,3.0,220.0,198367.0
24898,288.0,4.0,152.0,2.0,6.0,440.0,269587.0
24899,144.0,2.0,76.0,1.0,3.0,220.0,224580.0
24900,288.0,4.0,152.0,2.0,6.0,440.0,226066.0
24901,144.0,2.0,76.0,1.0,3.0,220.0,193113.0
24902,288.0,4.0,152.0,2.0,6.0,440.0,265900.0
24903,144.0,2.0,76.0,1.0,3.0,220.0,209712.0
24904,288.0,4.0,152.0,2.0,6.0,440.0,271558.0
24905,144.0,2.0,76.0,1.0,3.0,220.0,195867.0
24906,288.0,4.0,152.0,2.0,6.0,440.0,274883.0
24907,144.0,2.0,76.0,1.0,3.0,220.0,226044.0
24908,288.0,4.0,152.0,2.0,6.0,440.0,260757.0
24909,144.0,2.0,76.0,1.0,3.0,220.0,213558.0
24910,288.0,4.0,152.0,2.0,6.0,440.0,293574.0
24911,144.0,2.0,76.0,1.0,3.0,220.0,224493.0
24912,288.0,4.0,152.0,2.0,6.0,440.0,241643.0
24913,144.0,2.0,76.0,1.0,3.0,220.0,191875.0
24914,288.0,4.0,152.0,2.0,6.0,440.0,268942.0
24915,144.0,2.0,76.0,1.0,3.0,220.0,195235.0
24916,288.0,4.0,152.0,2.0,6.0,440.0,259211.0
24917,144.0,2.0,76.0,1.0,3.0,220.0,203495.0
24918,288.0,4.0,152.0,2.0,6.0,440.0,224286.0
24919,144.0,2.0,76.0,1.0,3.0,220.0,205640.0
24920,288.0,4.0,152.0,2.0,6.0,440.0,267895.0
24921,144.0,2.0,76.0,1.0,3.0,220.0,208359.0
24922,288.0,4.0,152.0,2.0,6.0,440.0,266183.0
24923,144.0,2.0,76.0,1.0,3.0,220.0,209132.0
24924,288.0,4.0,152.0,2.0,6.0,440.0,244021.0
24925,144.0,2.0,76.0,1.0,3.0,220.0,210151.0
24926,288.0,4.0,152.0,2.0,6.0,440.0,264877.0
24927,144.0,2.0,76.0,1.0,3.0,220.0,221816.0
24928,288.0,4.0,152.0,2.0,6.0,440.0,240636.0
24929,144.0,2.0,76.0,1.0,3.0,220.0,188332.0
24930,288.0,4.0,152.0,2.0,6.0,440.0,262116.0
24931,144.0,2.0,76.0,1.0,3.0,220.0,195202.0
24932,288.0,4.0,152.0,2.0,6.0,440.0,245649.0
24933,144.0,2.0,76.0,1.0,3.0,220.0,195821.0
24934,288.0,4.0,152.0,2.0,6.0,440.0,233636.0
24935,144.0,2.0,76.0,1.0,3.0,220.0,184127.0
24936,3226318.0,32350.0,6209714.0,31126.0,63476.0,9436032.0,2366081790357.0
24937,1613159.0,16175.0,3104857.0,15563.0,31738.0,4718016.0,2366081664152.0
24938,89.0,1.0,141.0,1.0,2.0,230.0,1454857.0
24939,92.0,1.0,92.0,1.0,2.0,184.0,39065.0
24940,92.0,1.0,92.0,1.0,2.0,184.0,29725.0
24941,92.0,1.0,92.0,1.0,2.0,184.0,29305.0
24942,1360.0,10.0,2143.0,7.0,17.0,3503.0,3205009.0
24943,2720.0,20.0,4286.0,14.0,34.0,7006.0,3239993.0
24944,1232.0,9.0,2652.0,7.0,16.0,3884.0,508005571.0
24945,2464.0,18.0,5304.0,14.0,32.0,7768.0,508012211.0
24946,1284.0,9.0,2058.0,6.0,15.0,3342.0,2965179.0
24947,2568.0,18.0,4116.0,12.0,30.0,6684.0,2963439.0
24948,1943.0,10.0,2231.0,7.0,17.0,4174.0,3194087.0
24949,3886.0,20.0,4462.0,14.0,34.0,8348.0,3205463.0
24950,1872.0,9.0,2202.0,7.0,16.0,4074.0,3127338.0
24951,3744.0,18.0,4404.0,14.0,32.0,8148.0,3117524.0
24952,1872.0,9.0,2134.0,6.0,15.0,4006.0,2988330.0
24953,3744.0,18.0,4268.0,12.0,30.0,8012.0,3005549.0
24954,4263315.0,2909.0,902006.0,1615.0,4524.0,5165321.0,2178177948628.0
24955,92477622.0,10712.0,14599447.0,7392.0,18104.0,107077069.0,2156674023273.0
24956,288.0,4.0,152.0,2.0,6.0,440.0,220801.0
24957,144.0,2.0,76.0,1.0,3.0,220.0,185803.0
24958,288.0,4.0,152.0,2.0,6.0,440.0,223665.0
24959,144.0,2.0,76.0,1.0,3.0,220.0,191357.0
24960,288.0,4.0,152.0,2.0,6.0,440.0,264861.0
24961,144.0,2.0,76.0,1.0,3.0,220.0,197694.0
24962,288.0,4.0,152.0,2.0,6.0,440.0,242270.0
24963,144.0,2.0,76.0,1.0,3.0,220.0,210716.0
24964,288.0,4.0,152.0,2.0,6.0,440.0,208812.0
24965,144.0,2.0,76.0,1.0,3.0,220.0,174158.0
24966,288.0,4.0,152.0,2.0,6.0,440.0,214418.0
24967,144.0,2.0,76.0,1.0,3.0,220.0,178011.0
24968,288.0,4.0,152.0,2.0,6.0,440.0,249015.0
24969,144.0,2.0,76.0,1.0,3.0,220.0,200753.0
24970,288.0,4.0,152.0,2.0,6.0,440.0,234949.0
24971,144.0,2.0,76.0,1.0,3.0,220.0,193013.0
24972,288.0,4.0,152.0,2.0,6.0,440.0,271578.0
24973,144.0,2.0,76.0,1.0,3.0,220.0,225254.0
24974,288.0,4.0,152.0,2.0,6.0,440.0,275290.0
24975,144.0,2.0,76.0,1.0,3.0,220.0,199548.0
24976,288.0,4.0,152.0,2.0,6.0,440.0,252279.0
24977,144.0,2.0,76.0,1.0,3.0,220.0,220405.0
24978,1626.0,13.0,2677.0,14.0,27.0,4303.0,3072430506.0
24979,288.0,4.0,152.0,2.0,6.0,440.0,234867.0
24980,144.0,2.0,76.0,1.0,3.0,220.0,192305.0
24981,288.0,4.0,152.0,2.0,6.0,440.0,250689.0
24982,144.0,2.0,76.0,1.0,3.0,220.0,194291.0
24983,1412.0,12.0,1146.0,12.0,24.0,2558.0,1374926.0
24984,706.0,6.0,573.0,6.0,12.0,1279.0,1225699.0
24985,288.0,4.0,152.0,2.0,6.0,440.0,288375.0
24986,144.0,2.0,76.0,1.0,3.0,220.0,216992.0
24987,1292.0,12.0,2222.0,12.0,24.0,3514.0,506353582.0
24988,646.0,6.0,1111.0,6.0,12.0,1757.0,506213215.0
24989,1396.0,12.0,1170.0,12.0,24.0,2566.0,1237152.0
24990,698.0,6.0,585.0,6.0,12.0,1283.0,1102346.0
24991,2578.0,12.0,1322.0,12.0,24.0,3900.0,1423447.0
24992,1289.0,6.0,661.0,6.0,12.0,1950.0,1281567.0
24993,288.0,4.0,152.0,2.0,6.0,440.0,267796.0
24994,144.0,2.0,76.0,1.0,3.0,220.0,213622.0
24995,288.0,4.0,152.0,2.0,6.0,440.0,263870.0
24996,144.0,2.0,76.0,1.0,3.0,220.0,211233.0
24997,288.0,4.0,152.0,2.0,6.0,440.0,745140.0
24998,144.0,2.0,76.0,1.0,3.0,220.0,696540.0
24999,288.0,4.0,152.0,2.0,6.0,440.0,229208.0
25000,144.0,2.0,76.0,1.0,3.0,220.0,192862.0
25001,288.0,4.0,152.0,2.0,6.0,440.0,354757.0
25002,144.0,2.0,76.0,1.0,3.0,220.0,287992.0
25003,288.0,4.0,152.0,2.0,6.0,440.0,238256.0
25004,144.0,2.0,76.0,1.0,3.0,220.0,201348.0
25005,288.0,4.0,152.0,2.0,6.0,440.0,256394.0
25006,144.0,2.0,76.0,1.0,3.0,220.0,222838.0
25007,288.0,4.0,152.0,2.0,6.0,440.0,258697.0
25008,144.0,2.0,76.0,1.0,3.0,220.0,201769.0
25009,288.0,4.0,152.0,2.0,6.0,440.0,251485.0
25010,144.0,2.0,76.0,1.0,3.0,220.0,196244.0
25011,288.0,4.0,152.0,2.0,6.0,440.0,255819.0
25012,144.0,2.0,76.0,1.0,3.0,220.0,193275.0
25013,288.0,4.0,152.0,2.0,6.0,440.0,358289.0
25014,144.0,2.0,76.0,1.0,3.0,220.0,285195.0
25015,288.0,4.0,152.0,2.0,6.0,440.0,226822.0
25016,144.0,2.0,76.0,1.0,3.0,220.0,189705.0
25017,288.0,4.0,152.0,2.0,6.0,440.0,269646.0
25018,144.0,2.0,76.0,1.0,3.0,220.0,202316.0
25019,288.0,4.0,152.0,2.0,6.0,440.0,222442.0
25020,144.0,2.0,76.0,1.0,3.0,220.0,206496.0
25021,288.0,4.0,152.0,2.0,6.0,440.0,268264.0
25022,144.0,2.0,76.0,1.0,3.0,220.0,195238.0
25023,288.0,4.0,152.0,2.0,6.0,440.0,287052.0
25024,144.0,2.0,76.0,1.0,3.0,220.0,250449.0
25025,288.0,4.0,152.0,2.0,6.0,440.0,262879.0
25026,144.0,2.0,76.0,1.0,3.0,220.0,234755.0
25027,288.0,4.0,152.0,2.0,6.0,440.0,211330.0
25028,144.0,2.0,76.0,1.0,3.0,220.0,176436.0
25029,288.0,4.0,152.0,2.0,6.0,440.0,278124.0
25030,144.0,2.0,76.0,1.0,3.0,220.0,218156.0
25031,288.0,4.0,152.0,2.0,6.0,440.0,258290.0
25032,144.0,2.0,76.0,1.0,3.0,220.0,212106.0
25033,288.0,4.0,152.0,2.0,6.0,440.0,232123.0
25034,144.0,2.0,76.0,1.0,3.0,220.0,182593.0
25035,288.0,4.0,152.0,2.0,6.0,440.0,214180.0
25036,144.0,2.0,76.0,1.0,3.0,220.0,178784.0
25037,288.0,4.0,152.0,2.0,6.0,440.0,350365.0
25038,144.0,2.0,76.0,1.0,3.0,220.0,286002.0
25039,288.0,4.0,152.0,2.0,6.0,440.0,262379.0
25040,144.0,2.0,76.0,1.0,3.0,220.0,194763.0
25041,288.0,4.0,152.0,2.0,6.0,440.0,231772.0
25042,144.0,2.0,76.0,1.0,3.0,220.0,201673.0
25043,288.0,4.0,152.0,2.0,6.0,440.0,309880.0
25044,144.0,2.0,76.0,1.0,3.0,220.0,255992.0
25045,288.0,4.0,152.0,2.0,6.0,440.0,253631.0
25046,144.0,2.0,76.0,1.0,3.0,220.0,196756.0
25047,288.0,4.0,152.0,2.0,6.0,440.0,291065.0
25048,144.0,2.0,76.0,1.0,3.0,220.0,220530.0
25049,288.0,4.0,152.0,2.0,6.0,440.0,271583.0
25050,144.0,2.0,76.0,1.0,3.0,220.0,198475.0
25051,288.0,4.0,152.0,2.0,6.0,440.0,238406.0
25052,144.0,2.0,76.0,1.0,3.0,220.0,192018.0
25053,288.0,4.0,152.0,2.0,6.0,440.0,258239.0
25054,144.0,2.0,76.0,1.0,3.0,220.0,193752.0
25055,288.0,4.0,152.0,2.0,6.0,440.0,263958.0
25056,144.0,2.0,76.0,1.0,3.0,220.0,198756.0
25057,288.0,4.0,152.0,2.0,6.0,440.0,238021.0
25058,144.0,2.0,76.0,1.0,3.0,220.0,191088.0
25059,288.0,4.0,152.0,2.0,6.0,440.0,261786.0
25060,144.0,2.0,76.0,1.0,3.0,220.0,212004.0
25061,288.0,4.0,152.0,2.0,6.0,440.0,309280.0
25062,144.0,2.0,76.0,1.0,3.0,220.0,247848.0
25063,288.0,4.0,152.0,2.0,6.0,440.0,243601.0
25064,144.0,2.0,76.0,1.0,3.0,220.0,192315.0
25065,288.0,4.0,152.0,2.0,6.0,440.0,261582.0
25066,144.0,2.0,76.0,1.0,3.0,220.0,198345.0
25067,288.0,4.0,152.0,2.0,6.0,440.0,305736.0
25068,144.0,2.0,76.0,1.0,3.0,220.0,220350.0
25069,288.0,4.0,152.0,2.0,6.0,440.0,242083.0
25070,144.0,2.0,76.0,1.0,3.0,220.0,193753.0
25071,288.0,4.0,152.0,2.0,6.0,440.0,280091.0
25072,144.0,2.0,76.0,1.0,3.0,220.0,211235.0
25073,288.0,4.0,152.0,2.0,6.0,440.0,295646.0
25074,144.0,2.0,76.0,1.0,3.0,220.0,225196.0
25075,288.0,4.0,152.0,2.0,6.0,440.0,273510.0
25076,144.0,2.0,76.0,1.0,3.0,220.0,241047.0
25077,288.0,4.0,152.0,2.0,6.0,440.0,263954.0
25078,144.0,2.0,76.0,1.0,3.0,220.0,194647.0
25079,288.0,4.0,152.0,2.0,6.0,440.0,280088.0
25080,144.0,2.0,76.0,1.0,3.0,220.0,199283.0
25081,288.0,4.0,152.0,2.0,6.0,440.0,240574.0
25082,144.0,2.0,76.0,1.0,3.0,220.0,196254.0
25083,288.0,4.0,152.0,2.0,6.0,440.0,266682.0
25084,144.0,2.0,76.0,1.0,3.0,220.0,198336.0
25085,288.0,4.0,152.0,2.0,6.0,440.0,217922.0
25086,144.0,2.0,76.0,1.0,3.0,220.0,178992.0
25087,288.0,4.0,152.0,2.0,6.0,440.0,225764.0
25088,144.0,2.0,76.0,1.0,3.0,220.0,222790.0
25089,112.0,2.0,56.0,1.0,3.0,168.0,112623.0
25090,288.0,4.0,152.0,2.0,6.0,440.0,241698.0
25091,144.0,2.0,76.0,1.0,3.0,220.0,236311.0
25092,288.0,4.0,152.0,2.0,6.0,440.0,223962.0
25093,144.0,2.0,76.0,1.0,3.0,220.0,183761.0
25094,288.0,4.0,152.0,2.0,6.0,440.0,222802.0
25095,144.0,2.0,76.0,1.0,3.0,220.0,179708.0
25096,288.0,4.0,152.0,2.0,6.0,440.0,234854.0
25097,144.0,2.0,76.0,1.0,3.0,220.0,194678.0
25098,288.0,4.0,152.0,2.0,6.0,440.0,241227.0
25099,144.0,2.0,76.0,1.0,3.0,220.0,192695.0
25100,288.0,4.0,152.0,2.0,6.0,440.0,227257.0
25101,144.0,2.0,76.0,1.0,3.0,220.0,194302.0
25102,288.0,4.0,152.0,2.0,6.0,440.0,268655.0
25103,144.0,2.0,76.0,1.0,3.0,220.0,224814.0
25104,288.0,4.0,152.0,2.0,6.0,440.0,226154.0
25105,144.0,2.0,76.0,1.0,3.0,220.0,206502.0
25106,288.0,4.0,152.0,2.0,6.0,440.0,268951.0
25107,144.0,2.0,76.0,1.0,3.0,220.0,227472.0
25108,2572.0,12.0,1322.0,12.0,24.0,3894.0,1373221.0
25109,1286.0,6.0,661.0,6.0,12.0,1947.0,1223334.0
25110,288.0,4.0,152.0,2.0,6.0,440.0,240301.0
25111,144.0,2.0,76.0,1.0,3.0,220.0,194773.0
25112,288.0,4.0,152.0,2.0,6.0,440.0,239157.0
25113,144.0,2.0,76.0,1.0,3.0,220.0,210177.0
25114,288.0,4.0,152.0,2.0,6.0,440.0,243795.0
25115,144.0,2.0,76.0,1.0,3.0,220.0,193820.0
25116,288.0,4.0,152.0,2.0,6.0,440.0,271637.0
25117,144.0,2.0,76.0,1.0,3.0,220.0,229324.0
25118,288.0,4.0,152.0,2.0,6.0,440.0,229354.0
25119,144.0,2.0,76.0,1.0,3.0,220.0,214418.0
25120,288.0,4.0,152.0,2.0,6.0,440.0,260353.0
25121,144.0,2.0,76.0,1.0,3.0,220.0,204331.0
25122,288.0,4.0,152.0,2.0,6.0,440.0,292194.0
25123,144.0,2.0,76.0,1.0,3.0,220.0,224476.0
25124,288.0,4.0,152.0,2.0,6.0,440.0,240711.0
25125,144.0,2.0,76.0,1.0,3.0,220.0,198628.0
25126,288.0,4.0,152.0,2.0,6.0,440.0,226677.0
25127,144.0,2.0,76.0,1.0,3.0,220.0,192343.0
25128,288.0,4.0,152.0,2.0,6.0,440.0,277038.0
25129,144.0,2.0,76.0,1.0,3.0,220.0,208440.0
25130,288.0,4.0,152.0,2.0,6.0,440.0,238827.0
25131,144.0,2.0,76.0,1.0,3.0,220.0,195046.0
25132,288.0,4.0,152.0,2.0,6.0,440.0,287324.0
25133,144.0,2.0,76.0,1.0,3.0,220.0,201805.0
25134,288.0,4.0,152.0,2.0,6.0,440.0,264343.0
25135,144.0,2.0,76.0,1.0,3.0,220.0,220935.0
25136,288.0,4.0,152.0,2.0,6.0,440.0,229459.0
25137,144.0,2.0,76.0,1.0,3.0,220.0,222727.0
25138,288.0,4.0,152.0,2.0,6.0,440.0,259009.0
25139,144.0,2.0,76.0,1.0,3.0,220.0,219361.0
25140,288.0,4.0,152.0,2.0,6.0,440.0,260900.0
25141,144.0,2.0,76.0,1.0,3.0,220.0,196414.0
25142,288.0,4.0,152.0,2.0,6.0,440.0,268517.0
25143,144.0,2.0,76.0,1.0,3.0,220.0,198066.0
25144,288.0,4.0,152.0,2.0,6.0,440.0,238239.0
25145,144.0,2.0,76.0,1.0,3.0,220.0,189720.0
25146,288.0,4.0,152.0,2.0,6.0,440.0,227982.0
25147,144.0,2.0,76.0,1.0,3.0,220.0,194687.0
25148,288.0,4.0,152.0,2.0,6.0,440.0,214204.0
25149,144.0,2.0,76.0,1.0,3.0,220.0,179536.0
25150,288.0,4.0,152.0,2.0,6.0,440.0,268264.0
25151,144.0,2.0,76.0,1.0,3.0,220.0,204276.0
25152,288.0,4.0,152.0,2.0,6.0,440.0,271606.0
25153,144.0,2.0,76.0,1.0,3.0,220.0,220321.0
25154,288.0,4.0,152.0,2.0,6.0,440.0,228979.0
25155,144.0,2.0,76.0,1.0,3.0,220.0,184820.0
25156,288.0,4.0,152.0,2.0,6.0,440.0,239160.0
25157,144.0,2.0,76.0,1.0,3.0,220.0,192426.0
25158,288.0,4.0,152.0,2.0,6.0,440.0,227368.0
25159,144.0,2.0,76.0,1.0,3.0,220.0,186634.0
25160,288.0,4.0,152.0,2.0,6.0,440.0,267638.0
25161,144.0,2.0,76.0,1.0,3.0,220.0,207378.0
25162,288.0,4.0,152.0,2.0,6.0,440.0,241415.0
25163,144.0,2.0,76.0,1.0,3.0,220.0,191211.0
25164,288.0,4.0,152.0,2.0,6.0,440.0,253536.0
25165,144.0,2.0,76.0,1.0,3.0,220.0,206553.0
25166,288.0,4.0,152.0,2.0,6.0,440.0,254561.0
25167,144.0,2.0,76.0,1.0,3.0,220.0,189428.0
25168,288.0,4.0,152.0,2.0,6.0,440.0,248141.0
25169,144.0,2.0,76.0,1.0,3.0,220.0,216074.0
25170,288.0,4.0,152.0,2.0,6.0,440.0,263983.0
25171,144.0,2.0,76.0,1.0,3.0,220.0,206556.0
25172,288.0,4.0,152.0,2.0,6.0,440.0,271861.0
25173,144.0,2.0,76.0,1.0,3.0,220.0,234507.0
25174,288.0,4.0,152.0,2.0,6.0,440.0,227990.0
25175,144.0,2.0,76.0,1.0,3.0,220.0,199171.0
25176,288.0,4.0,152.0,2.0,6.0,440.0,280086.0
25177,144.0,2.0,76.0,1.0,3.0,220.0,214118.0
25178,288.0,4.0,152.0,2.0,6.0,440.0,274939.0
25179,144.0,2.0,76.0,1.0,3.0,220.0,204298.0
25180,288.0,4.0,152.0,2.0,6.0,440.0,240963.0
25181,144.0,2.0,76.0,1.0,3.0,220.0,198626.0
25182,288.0,4.0,152.0,2.0,6.0,440.0,235735.0
25183,144.0,2.0,76.0,1.0,3.0,220.0,199583.0
25184,288.0,4.0,152.0,2.0,6.0,440.0,273722.0
25185,144.0,2.0,76.0,1.0,3.0,220.0,209319.0
25186,288.0,4.0,152.0,2.0,6.0,440.0,244865.0
25187,144.0,2.0,76.0,1.0,3.0,220.0,198703.0
25188,288.0,4.0,152.0,2.0,6.0,440.0,271723.0
25189,144.0,2.0,76.0,1.0,3.0,220.0,209812.0
25190,288.0,4.0,152.0,2.0,6.0,440.0,244639.0
25191,144.0,2.0,76.0,1.0,3.0,220.0,198839.0
25192,288.0,4.0,152.0,2.0,6.0,440.0,251821.0
25193,144.0,2.0,76.0,1.0,3.0,220.0,201041.0
25194,288.0,4.0,152.0,2.0,6.0,440.0,232424.0
25195,144.0,2.0,76.0,1.0,3.0,220.0,207027.0
25196,288.0,4.0,152.0,2.0,6.0,440.0,223903.0
25197,144.0,2.0,76.0,1.0,3.0,220.0,195367.0
25198,288.0,4.0,152.0,2.0,6.0,440.0,225868.0
25199,144.0,2.0,76.0,1.0,3.0,220.0,205565.0
25200,288.0,4.0,152.0,2.0,6.0,440.0,275024.0
25201,144.0,2.0,76.0,1.0,3.0,220.0,207911.0
25202,288.0,4.0,152.0,2.0,6.0,440.0,270552.0
25203,144.0,2.0,76.0,1.0,3.0,220.0,224106.0
25204,288.0,4.0,152.0,2.0,6.0,440.0,258530.0
25205,144.0,2.0,76.0,1.0,3.0,220.0,203138.0
25206,288.0,4.0,152.0,2.0,6.0,440.0,266892.0
25207,144.0,2.0,76.0,1.0,3.0,220.0,224034.0
25208,288.0,4.0,152.0,2.0,6.0,440.0,236906.0
25209,144.0,2.0,76.0,1.0,3.0,220.0,203404.0
25210,288.0,4.0,152.0,2.0,6.0,440.0,222582.0
25211,144.0,2.0,76.0,1.0,3.0,220.0,184713.0
25212,288.0,4.0,152.0,2.0,6.0,440.0,264465.0
25213,144.0,2.0,76.0,1.0,3.0,220.0,193393.0
25214,288.0,4.0,152.0,2.0,6.0,440.0,240599.0
25215,144.0,2.0,76.0,1.0,3.0,220.0,198889.0
25216,288.0,4.0,152.0,2.0,6.0,440.0,207220.0
25217,144.0,2.0,76.0,1.0,3.0,220.0,174475.0
25218,288.0,4.0,152.0,2.0,6.0,440.0,237855.0
25219,144.0,2.0,76.0,1.0,3.0,220.0,203967.0
25220,288.0,4.0,152.0,2.0,6.0,440.0,264071.0
25221,144.0,2.0,76.0,1.0,3.0,220.0,203519.0
25222,288.0,4.0,152.0,2.0,6.0,440.0,246753.0
25223,144.0,2.0,76.0,1.0,3.0,220.0,193165.0
25224,288.0,4.0,152.0,2.0,6.0,440.0,235533.0
25225,144.0,2.0,76.0,1.0,3.0,220.0,189294.0
25226,288.0,4.0,152.0,2.0,6.0,440.0,260836.0
25227,144.0,2.0,76.0,1.0,3.0,220.0,197358.0
25228,288.0,4.0,152.0,2.0,6.0,440.0,243729.0
25229,144.0,2.0,76.0,1.0,3.0,220.0,197479.0
25230,288.0,4.0,152.0,2.0,6.0,440.0,278691.0
25231,144.0,2.0,76.0,1.0,3.0,220.0,220114.0
25232,288.0,4.0,152.0,2.0,6.0,440.0,284694.0
25233,144.0,2.0,76.0,1.0,3.0,220.0,243826.0
25234,288.0,4.0,152.0,2.0,6.0,440.0,1456933.0
25235,144.0,2.0,76.0,1.0,3.0,220.0,1268833.0
25236,288.0,4.0,152.0,2.0,6.0,440.0,224010.0
25237,144.0,2.0,76.0,1.0,3.0,220.0,181054.0
25238,288.0,4.0,152.0,2.0,6.0,440.0,223405.0
25239,144.0,2.0,76.0,1.0,3.0,220.0,179767.0
25240,288.0,4.0,152.0,2.0,6.0,440.0,209739.0
25241,144.0,2.0,76.0,1.0,3.0,220.0,177654.0
25242,288.0,4.0,152.0,2.0,6.0,440.0,239208.0
25243,144.0,2.0,76.0,1.0,3.0,220.0,204204.0
25244,288.0,4.0,152.0,2.0,6.0,440.0,264203.0
25245,144.0,2.0,76.0,1.0,3.0,220.0,200491.0
25246,288.0,4.0,152.0,2.0,6.0,440.0,251345.0
25247,144.0,2.0,76.0,1.0,3.0,220.0,199155.0
25248,288.0,4.0,152.0,2.0,6.0,440.0,255132.0
25249,144.0,2.0,76.0,1.0,3.0,220.0,219114.0
25250,288.0,4.0,152.0,2.0,6.0,440.0,271284.0
25251,144.0,2.0,76.0,1.0,3.0,220.0,201849.0
25252,288.0,4.0,152.0,2.0,6.0,440.0,243424.0
25253,144.0,2.0,76.0,1.0,3.0,220.0,196778.0
25254,288.0,4.0,152.0,2.0,6.0,440.0,236496.0
25255,144.0,2.0,76.0,1.0,3.0,220.0,194589.0
25256,288.0,4.0,152.0,2.0,6.0,440.0,257309.0
25257,144.0,2.0,76.0,1.0,3.0,220.0,194543.0
25258,288.0,4.0,152.0,2.0,6.0,440.0,239694.0
25259,144.0,2.0,76.0,1.0,3.0,220.0,193495.0
25260,288.0,4.0,152.0,2.0,6.0,440.0,257136.0
25261,144.0,2.0,76.0,1.0,3.0,220.0,219833.0
25262,288.0,4.0,152.0,2.0,6.0,440.0,262801.0
25263,144.0,2.0,76.0,1.0,3.0,220.0,208362.0
25264,288.0,4.0,152.0,2.0,6.0,440.0,242411.0
25265,144.0,2.0,76.0,1.0,3.0,220.0,191846.0
25266,288.0,4.0,152.0,2.0,6.0,440.0,271187.0
25267,144.0,2.0,76.0,1.0,3.0,220.0,201464.0
25268,2572.0,12.0,1322.0,12.0,24.0,3894.0,1252295.0
25269,1286.0,6.0,661.0,6.0,12.0,1947.0,1116131.0
25270,3212552.0,32212.0,6181980.0,30988.0,63200.0,9394532.0,2356768895868.0
25271,1606276.0,16106.0,3090990.0,15494.0,31600.0,4697266.0,2356768759816.0
25272,89.0,1.0,141.0,1.0,2.0,230.0,1454857.0
25273,92.0,1.0,92.0,1.0,2.0,184.0,39065.0
25274,92.0,1.0,92.0,1.0,2.0,184.0,29725.0
25275,1360.0,10.0,2143.0,7.0,17.0,3503.0,3205009.0
25276,2720.0,20.0,4286.0,14.0,34.0,7006.0,3239993.0
25277,1232.0,9.0,2652.0,7.0,16.0,3884.0,508005571.0
25278,2464.0,18.0,5304.0,14.0,32.0,7768.0,508012211.0
25279,1284.0,9.0,2058.0,6.0,15.0,3342.0,2965179.0
25280,2568.0,18.0,4116.0,12.0,30.0,6684.0,2963439.0
25281,1943.0,10.0,2231.0,7.0,17.0,4174.0,3194087.0
25282,3886.0,20.0,4462.0,14.0,34.0,8348.0,3205463.0
25283,1872.0,9.0,2202.0,7.0,16.0,4074.0,3127338.0
25284,3744.0,18.0,4404.0,14.0,32.0,8148.0,3117524.0
25285,4245686.0,2894.0,898170.0,1608.0,4502.0,5143856.0,2168350833468.0
25286,92116051.0,10670.0,14537447.0,7364.0,18034.0,106653498.0,2146848781133.0
25287,288.0,4.0,152.0,2.0,6.0,440.0,220801.0
25288,144.0,2.0,76.0,1.0,3.0,220.0,185803.0
25289,288.0,4.0,152.0,2.0,6.0,440.0,223665.0
25290,144.0,2.0,76.0,1.0,3.0,220.0,191357.0
25291,288.0,4.0,152.0,2.0,6.0,440.0,264861.0
25292,144.0,2.0,76.0,1.0,3.0,220.0,197694.0
25293,288.0,4.0,152.0,2.0,6.0,440.0,242270.0
25294,144.0,2.0,76.0,1.0,3.0,220.0,210716.0
25295,288.0,4.0,152.0,2.0,6.0,440.0,208812.0
25296,144.0,2.0,76.0,1.0,3.0,220.0,174158.0
25297,288.0,4.0,152.0,2.0,6.0,440.0,214418.0
25298,144.0,2.0,76.0,1.0,3.0,220.0,178011.0
25299,288.0,4.0,152.0,2.0,6.0,440.0,249015.0
25300,144.0,2.0,76.0,1.0,3.0,220.0,200753.0
25301,288.0,4.0,152.0,2.0,6.0,440.0,234949.0
25302,144.0,2.0,76.0,1.0,3.0,220.0,193013.0
25303,288.0,4.0,152.0,2.0,6.0,440.0,271578.0
25304,144.0,2.0,76.0,1.0,3.0,220.0,225254.0
25305,288.0,4.0,152.0,2.0,6.0,440.0,275290.0
25306,144.0,2.0,76.0,1.0,3.0,220.0,199548.0
