source.bytes,source.packets,destination.bytes,destination.packets,network.packets,network.bytes,network.transport,event.duration
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8191886516.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,8192192709.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655831032.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8192099144.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096046117.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6655951197.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117959.0
200.0,3.0,168.0,3.0,6.0,368.0,1.0,1536068314.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,94853.0
232625.0,156.0,8220.0,114.0,270.0,240845.0,1.0,356352164283.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42439.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93872.0
1792.0,14.0,2401.0,12.0,26.0,4193.0,1.0,9216034518.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,31225.0
1264.0,7.0,1929.0,6.0,13.0,3193.0,1.0,2047912369.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,35611.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,86928.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4607908926.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92601.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,52950.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,47745.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93949.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,106949.0
1792.0,14.0,2401.0,12.0,26.0,4193.0,1.0,9216034518.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6655951197.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,44766.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8192099144.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655831032.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117959.0
226067.0,150.0,7930.0,110.0,260.0,233997.0,1.0,347648028054.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,94853.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93872.0
13756.0,200.0,178924.0,191.0,391.0,192680.0,1.0,5250048179138.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,8192192709.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8191886516.0
124.0,2.0,145.0,2.0,4.0,269.0,1.0,155122.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,35611.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,86928.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,52950.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92601.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,47745.0
1848.0,15.0,2401.0,12.0,27.0,4249.0,1.0,5632010635.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4096072791.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,44766.0
1792.0,14.0,2401.0,12.0,26.0,4193.0,1.0,9216034518.0
1736.0,13.0,2233.0,9.0,22.0,3969.0,1.0,4607964100.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,8192192709.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117114.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95995.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40581.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95042.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102031.0
13756.0,200.0,178924.0,191.0,391.0,192680.0,1.0,5250048179138.0
1680.0,12.0,2233.0,9.0,21.0,3913.0,1.0,3584141074.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608172347.0
76.0,1.0,56.0,1.0,2.0,132.0,1.0,44569.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656097823.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8191886516.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6655951197.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,120068.0
218435.0,146.0,7714.0,107.0,253.0,226149.0,1.0,331264029715.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102062.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,50145.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117959.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,86928.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,94853.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,52950.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93872.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,47745.0
13688.0,199.0,177956.0,190.0,389.0,191644.0,1.0,5219840092722.0
1680.0,12.0,2233.0,9.0,21.0,3913.0,1.0,3584141074.0
1848.0,15.0,2401.0,12.0,27.0,4249.0,1.0,5632010635.0
76.0,1.0,56.0,1.0,2.0,132.0,1.0,44569.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4096072791.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8191886516.0
1792.0,14.0,2401.0,12.0,26.0,4193.0,1.0,9216034518.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95995.0
1264.0,7.0,1929.0,6.0,13.0,3193.0,1.0,2047961525.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95042.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117114.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102062.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40581.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117959.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,86928.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608172347.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,44766.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656097823.0
212380.0,142.0,7498.0,104.0,246.0,219878.0,1.0,323586428361.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6655951197.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,50145.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,120068.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102031.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,52950.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608172347.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4096072791.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656097823.0
1792.0,14.0,2401.0,12.0,26.0,4193.0,1.0,9216034518.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6655951197.0
206769.0,138.0,7282.0,101.0,239.0,214051.0,1.0,315904051498.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95995.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,50145.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102062.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95042.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40581.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117959.0
13688.0,199.0,177956.0,190.0,389.0,191644.0,1.0,5219840092722.0
1680.0,12.0,2233.0,9.0,21.0,3913.0,1.0,3584141074.0
1848.0,15.0,2401.0,12.0,27.0,4249.0,1.0,5632010635.0
76.0,1.0,56.0,1.0,2.0,132.0,1.0,44569.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,44766.0
180.0,3.0,145.0,2.0,5.0,325.0,1.0,511993093.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,120068.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117114.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102031.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7168000775.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656094760.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,4608158156.0
1680.0,12.0,2233.0,9.0,21.0,3913.0,1.0,3584141074.0
1848.0,15.0,2401.0,12.0,27.0,4249.0,1.0,5632010635.0
76.0,1.0,56.0,1.0,2.0,132.0,1.0,44569.0
199791.0,134.0,7066.0,98.0,232.0,206857.0,1.0,300032101705.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,127452.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,111525.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95407.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95995.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,50145.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95042.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102031.0
13688.0,199.0,177956.0,190.0,389.0,191644.0,1.0,5219840092722.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632023545.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5120157059.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608172347.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4096072791.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656097823.0
1680.0,12.0,2345.0,11.0,23.0,4025.0,1.0,6655838014.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40674.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,112908.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,56132.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,120068.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117114.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102062.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40581.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7168000775.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632023545.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,4608158156.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608172347.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4096072791.0
194766.0,132.0,6924.0,96.0,228.0,201690.0,1.0,293888024917.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40674.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,111525.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,56132.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95995.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117114.0
13620.0,198.0,177004.0,189.0,387.0,190624.0,1.0,5190143972991.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656094760.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5120157059.0
1680.0,12.0,2233.0,9.0,21.0,3913.0,1.0,3584141074.0
1848.0,15.0,2401.0,12.0,27.0,4249.0,1.0,5632010635.0
1500.0,10.0,2093.0,8.0,18.0,3593.0,1.0,3584134454.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,127452.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,112908.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95407.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,120068.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,50145.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102062.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7168000775.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656094760.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,4608158156.0
1680.0,12.0,2233.0,9.0,21.0,3913.0,1.0,3584141074.0
189641.0,128.0,6708.0,93.0,221.0,196349.0,1.0,288256074105.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,127452.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,111525.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632023545.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95995.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608172347.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3071931497.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40674.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,112908.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,56132.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,120068.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117114.0
13620.0,198.0,177004.0,189.0,387.0,190624.0,1.0,5190143972991.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95407.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5120157059.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7680085352.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,5631948012.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7168000775.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656094760.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,4608158156.0
181984.0,122.0,6418.0,89.0,211.0,188402.0,1.0,274944043526.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,68477.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117585.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,127452.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,111525.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95407.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7168222568.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7168039010.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632023545.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5120157059.0
1320.0,8.0,1929.0,6.0,14.0,3249.0,1.0,1536037799.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91420.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,109037.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91800.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,50952.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40674.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,112908.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,56132.0
13620.0,198.0,177004.0,189.0,387.0,190624.0,1.0,5190143972991.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7680085352.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,5631948012.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7168000775.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632023545.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656094760.0
175624.0,116.0,6128.0,85.0,201.0,181752.0,1.0,265216058020.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,68477.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91800.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117585.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,127452.0
13552.0,197.0,176036.0,188.0,385.0,189588.0,1.0,5160448062967.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7168222568.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7168039010.0
1104.0,5.0,1593.0,5.0,10.0,2697.0,1.0,1536263203.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91420.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,109037.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,50952.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40674.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,112908.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7680085352.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,5631948012.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7168000775.0
170381.0,112.0,5912.0,82.0,194.0,176293.0,1.0,249856157205.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,68477.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91800.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117585.0
13552.0,197.0,176036.0,188.0,385.0,189588.0,1.0,5160448062967.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7168222568.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7168039010.0
1736.0,13.0,2233.0,9.0,22.0,3969.0,1.0,4607945434.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91420.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,109037.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,50952.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,40674.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,127452.0
1792.0,14.0,2233.0,9.0,23.0,4025.0,1.0,4608151496.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096118574.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511997598.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7168055336.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7680085352.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,5631948012.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,6656060850.0
509.0,5.0,828.0,5.0,10.0,1337.0,1.0,428601.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102941.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117415.0
3077.0,15.0,5643.0,18.0,33.0,8720.0,1.0,5631983374.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,109037.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511948296.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,36232.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7168222568.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7168039010.0
164875.0,110.0,5770.0,80.0,190.0,170645.0,1.0,246784025797.0
90.0,1.0,149.0,1.0,2.0,239.0,2.0,90388.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,52647.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,58917.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99348.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,68477.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91800.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117585.0
13552.0,197.0,176036.0,188.0,385.0,189588.0,1.0,5160448062967.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90849.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91420.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7167859244.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,50952.0
13404.0,195.0,174100.0,186.0,381.0,187504.0,1.0,5129728286259.0
3077.0,15.0,5643.0,18.0,33.0,8720.0,1.0,5631983374.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7167859244.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511948296.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,36232.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7168222568.0
1680.0,12.0,2233.0,9.0,21.0,3913.0,1.0,4607969819.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096118574.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102941.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7168055336.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91420.0
158680.0,106.0,5554.0,77.0,183.0,164234.0,1.0,238080043326.0
90.0,1.0,149.0,1.0,2.0,239.0,2.0,90388.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,52647.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,58917.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99348.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,68477.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91800.0
1792.0,14.0,2233.0,9.0,23.0,4025.0,1.0,4608151496.0
509.0,5.0,828.0,5.0,10.0,1337.0,1.0,428601.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511997598.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117415.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90849.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7680085352.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,5631948012.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,109037.0
1792.0,14.0,2233.0,9.0,23.0,4025.0,1.0,4608151496.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096118574.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511997598.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7168055336.0
3077.0,15.0,5643.0,18.0,33.0,8720.0,1.0,5631983374.0
1104.0,5.0,1593.0,5.0,10.0,2697.0,1.0,1023848575.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511948296.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102941.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7168222568.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90849.0
90.0,1.0,149.0,1.0,2.0,239.0,2.0,90388.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,52647.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,58917.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99348.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,68477.0
13404.0,195.0,174100.0,186.0,381.0,187504.0,1.0,5129728286259.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7680085352.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7167859244.0
509.0,5.0,828.0,5.0,10.0,1337.0,1.0,428601.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,36232.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117415.0
151619.0,100.0,5264.0,73.0,173.0,156883.0,1.0,224768025744.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91420.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,11775817418.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,12288211246.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7167838788.0
1792.0,14.0,2233.0,9.0,23.0,4025.0,1.0,4608151496.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096118574.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511997598.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7168055336.0
1680.0,12.0,2233.0,9.0,21.0,3913.0,1.0,5120275044.0
509.0,5.0,828.0,5.0,10.0,1337.0,1.0,428601.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42801.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,44726.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,106141.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,43638.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,52647.0
1680.0,12.0,2289.0,10.0,22.0,3969.0,1.0,4095941704.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99348.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7167859244.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511948296.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,36232.0
143668.0,96.0,5048.0,70.0,166.0,148716.0,1.0,211456068589.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93408.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99700.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,106420.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,103572.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102941.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117415.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90849.0
13404.0,195.0,174100.0,186.0,381.0,187504.0,1.0,5129728286259.0
90.0,1.0,149.0,1.0,2.0,239.0,2.0,90388.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,45563.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,58917.0
3077.0,15.0,5643.0,18.0,33.0,8720.0,1.0,5631983374.0
13336.0,194.0,173132.0,185.0,379.0,186468.0,1.0,5100032017027.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,43638.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,11775817418.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,12288211246.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,45563.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7167838788.0
1680.0,12.0,2289.0,10.0,22.0,3969.0,1.0,4095941704.0
1792.0,14.0,2233.0,9.0,23.0,4025.0,1.0,4608151496.0
3077.0,15.0,5643.0,18.0,33.0,8720.0,1.0,5631983374.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096118574.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7167859244.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511997598.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511948296.0
1500.0,10.0,2093.0,8.0,18.0,3593.0,1.0,3584089099.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,36232.0
136906.0,92.0,4832.0,67.0,159.0,141738.0,1.0,206848002129.0
509.0,5.0,828.0,5.0,10.0,1337.0,1.0,428601.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93408.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42801.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99700.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,44726.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,106420.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,106141.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,103572.0
90.0,1.0,149.0,1.0,2.0,239.0,2.0,90388.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102941.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,52647.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117415.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,11775817418.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,12288211246.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7167838788.0
1792.0,14.0,2233.0,9.0,23.0,4025.0,1.0,4608151496.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096118574.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511997598.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93408.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99700.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,106420.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,103572.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102941.0
13336.0,194.0,173132.0,185.0,379.0,186468.0,1.0,5100032017027.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,43638.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,45563.0
