,@timestamp,source.ip,source.port,source.packets,source.bytes,destination.ip,destination.port,destination.packets,destination.bytes,network.bytes,network.transport,event.duration,network.packets
9856,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"43,616",4,288,10.0.22.101,"13,001",2,152,440,tcp,"255,893",6.0
9857,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"43,616",2,144,10.0.22.101,"13,001",1,76,220,tcp,"207,509",3.0
9858,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"53,324",12,"2,570",10.0.22.101,"13,002",12,"1,326","3,896",tcp,"1,294,250",24.0
9859,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"53,324",6,"1,285",10.0.22.101,"13,002",6,663,"1,948",tcp,"1,118,257",12.0
9860,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"53,326",12,"2,576",10.0.22.101,"13,002",10,"1,190","3,766",tcp,"1,463,706",22.0
9861,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"53,326",6,"1,288",10.0.22.101,"13,002",5,595,"1,883",tcp,"1,429,883",11.0
9862,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"53,328",4,288,10.0.22.101,"13,002",2,152,440,tcp,"254,448",6.0
9863,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"53,328",2,144,10.0.22.101,"13,002",1,76,220,tcp,"201,335",3.0
9864,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"39,494",4,288,10.0.22.101,"13,003",2,152,440,tcp,"250,735",6.0
9865,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"39,494",2,144,10.0.22.101,"13,003",1,76,220,tcp,"222,436",3.0
9866,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"36,096",4,288,10.0.22.101,"13,004",2,152,440,tcp,"260,401",6.0
9867,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"36,096",2,144,10.0.22.101,"13,004",1,76,220,tcp,"216,466",3.0
9868,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"46,280",4,288,10.0.22.101,"13,005",2,152,440,tcp,"239,069",6.0
9869,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"46,280",2,144,10.0.22.101,"13,005",1,76,220,tcp,"200,067",3.0
9870,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"39,268",4,288,10.0.22.101,"13,006",2,152,440,tcp,"231,291",6.0
9871,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"39,268",2,144,10.0.22.101,"13,006",1,76,220,tcp,"194,919",3.0
9872,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"43,632",4,288,10.0.22.101,"13,001",2,152,440,tcp,"229,703",6.0
9873,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"43,632",2,144,10.0.22.101,"13,001",1,76,220,tcp,"208,068",3.0
9874,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"53,340",4,288,10.0.22.101,"13,002",2,152,440,tcp,"264,694",6.0
9875,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"53,340",2,144,10.0.22.101,"13,002",1,76,220,tcp,"198,107",3.0
9876,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"39,506",4,288,10.0.22.101,"13,003",2,152,440,tcp,"226,908",6.0
9877,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"39,506",2,144,10.0.22.101,"13,003",1,76,220,tcp,"193,187",3.0
9878,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"36,108",4,288,10.0.22.101,"13,004",2,152,440,tcp,"265,946",6.0
9879,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"36,108",2,144,10.0.22.101,"13,004",1,76,220,tcp,"223,731",3.0
9880,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"46,292",4,288,10.0.22.101,"13,005",2,152,440,tcp,"262,355",6.0
9881,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"46,292",2,144,10.0.22.101,"13,005",1,76,220,tcp,"194,810",3.0
9882,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"39,280",4,288,10.0.22.101,"13,006",2,152,440,tcp,"224,699",6.0
9883,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"39,280",2,144,10.0.22.101,"13,006",1,76,220,tcp,"191,752",3.0
9884,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"43,644",4,288,10.0.22.101,"13,001",2,152,440,tcp,"263,861",6.0
9885,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"43,644",2,144,10.0.22.101,"13,001",1,76,220,tcp,"204,373",3.0
9886,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"53,352",12,"2,578",10.0.22.101,"13,002",12,"1,326","3,904",tcp,"1,268,441",24.0
9887,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"53,352",6,"1,289",10.0.22.101,"13,002",6,663,"1,952",tcp,"1,135,377",12.0
9888,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"53,354",4,288,10.0.22.101,"13,002",2,152,440,tcp,"267,654",6.0
9889,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"53,354",2,144,10.0.22.101,"13,002",1,76,220,tcp,"199,547",3.0
9890,"Jan 23, 2020 @ 14:25:10.002",192.168.4.10,"39,520",4,288,10.0.22.101,"13,003",2,152,440,tcp,"226,147",6.0
9891,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"39,520",2,144,10.0.22.101,"13,003",1,76,220,tcp,"202,717",3.0
9894,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"53,402",1,92,169.254.169.123,123,1,92,184,udp,"124,740",2.0
9895,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"60,980",1,92,169.254.169.123,123,1,92,184,udp,"27,368",2.0
9896,"Jan 23, 2020 @ 14:25:10.002",10.0.12.101,"38,879",1,92,169.254.169.123,123,1,92,184,udp,"32,199",2.0
9903,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,858",9,"1,873",10.0.12.101,"8,443",7,"2,204","4,077",tcp,"3,205,364",16.0
9904,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,858",18,"3,746",192.168.4.10,"8,443",14,"4,408","8,154",tcp,"3,220,205",32.0
9905,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,860",9,"1,871",10.0.12.101,"8,443",7,"2,204","4,075",tcp,"3,109,782",16.0
9906,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,860",18,"3,742",192.168.4.10,"8,443",14,"4,408","8,150",tcp,"3,136,721",32.0
9907,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,862",9,"1,873",10.0.12.101,"8,443",6,"2,136","4,009",tcp,"2,952,751",15.0
9908,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,862",18,"3,746",192.168.4.10,"8,443",12,"4,272","8,018",tcp,"2,976,024",30.0
9909,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,864",9,"1,874",10.0.12.101,"8,443",7,"2,204","4,078",tcp,"3,247,563",16.0
9910,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,864",18,"3,748",192.168.4.10,"8,443",14,"4,408","8,156",tcp,"3,269,348",32.0
9911,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,866",9,"1,873",10.0.12.101,"8,443",7,"2,204","4,077",tcp,"4,401,039",16.0
9912,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,866",18,"3,746",192.168.4.10,"8,443",14,"4,408","8,154",tcp,"4,404,999",32.0
9913,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,868",9,"1,291",10.0.12.101,"8,443",6,"2,046","3,337",tcp,"3,300,217",15.0
9914,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,868",18,"2,582",192.168.4.10,"8,443",12,"4,092","6,674",tcp,"3,324,393",30.0
9915,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,870",9,"1,231",10.0.12.101,"8,443",7,"2,652","3,883",tcp,"4,763,447",16.0
9916,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,870",18,"2,462",192.168.4.10,"8,443",14,"5,304","7,766",tcp,"4,834,321",32.0
9917,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,872",9,"1,283",10.0.12.101,"8,443",6,"2,058","3,341",tcp,"503,830,369",15.0
9918,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,872",18,"2,566",192.168.4.10,"8,443",12,"4,116","6,682",tcp,"503,846,157",30.0
9919,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,874",9,"1,874",10.0.12.101,"8,443",7,"2,204","4,078",tcp,"3,621,565",16.0
9920,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,874",18,"3,748",192.168.4.10,"8,443",14,"4,408","8,156",tcp,"3,648,914",32.0
9921,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,876",9,"1,875",10.0.12.101,"8,443",7,"2,204","4,079",tcp,"3,072,310",16.0
9922,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,876",18,"3,750",192.168.4.10,"8,443",14,"4,408","8,158",tcp,"3,101,758",32.0
9923,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,878",9,"1,871",10.0.12.101,"8,443",6,"2,136","4,007",tcp,"510,589,829",15.0
9924,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,878",18,"3,742",192.168.4.10,"8,443",12,"4,272","8,014",tcp,"510,604,159",30.0
9925,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,880",9,"1,872",10.0.12.101,"8,443",6,"2,136","4,008",tcp,"2,944,003",15.0
9926,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,880",18,"3,744",192.168.4.10,"8,443",12,"4,272","8,016",tcp,"2,961,442",30.0
9927,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,882",9,"1,873",10.0.12.101,"8,443",7,"2,204","4,077",tcp,"160,617,114",16.0
9928,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,882",18,"3,746",192.168.4.10,"8,443",14,"4,408","8,154",tcp,"160,643,045",32.0
9929,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,884",10,"1,359",10.0.12.101,"8,443",7,"2,143","3,502",tcp,"3,103,230",17.0
9930,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,884",20,"2,718",192.168.4.10,"8,443",14,"4,286","7,004",tcp,"3,127,861",34.0
9931,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,886",9,"1,231",10.0.12.101,"8,443",7,"2,652","3,883",tcp,"670,470,732",16.0
9932,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,886",18,"2,462",192.168.4.10,"8,443",14,"5,304","7,766",tcp,"670,490,534",32.0
9933,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,888",9,"1,283",10.0.12.101,"8,443",6,"2,058","3,341",tcp,"2,922,807",15.0
9934,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,888",18,"2,566",192.168.4.10,"8,443",12,"4,116","6,682",tcp,"2,935,309",30.0
9935,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,890",9,"1,874",10.0.12.101,"8,443",6,"2,136","4,010",tcp,"2,878,908",15.0
9936,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,890",18,"3,748",192.168.4.10,"8,443",12,"4,272","8,020",tcp,"2,895,902",30.0
9937,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,892",9,"1,873",10.0.12.101,"8,443",6,"2,136","4,009",tcp,"3,103,181",15.0
9938,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,892",18,"3,746",192.168.4.10,"8,443",12,"4,272","8,018",tcp,"3,121,410",30.0
9939,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,894",9,"1,871",10.0.12.101,"8,443",7,"2,204","4,075",tcp,"3,285,563",16.0
9940,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,894",18,"3,742",192.168.4.10,"8,443",14,"4,408","8,150",tcp,"3,325,701",32.0
9941,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,896",9,"1,871",10.0.12.101,"8,443",6,"2,136","4,007",tcp,"2,967,690",15.0
9942,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,896",18,"3,742",192.168.4.10,"8,443",12,"4,272","8,014",tcp,"2,982,592",30.0
9943,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,898",9,"1,291",10.0.12.101,"8,443",6,"2,046","3,337",tcp,"3,024,313",15.0
9944,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,898",18,"2,582",192.168.4.10,"8,443",12,"4,092","6,674",tcp,"3,034,912",30.0
9945,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,900",9,"1,231",10.0.12.101,"8,443",7,"2,652","3,883",tcp,"510,102,685",16.0
9946,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,900",18,"2,462",192.168.4.10,"8,443",14,"5,304","7,766",tcp,"510,120,643",32.0
9947,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,902",9,"1,283",10.0.12.101,"8,443",6,"2,058","3,341",tcp,"3,183,375",15.0
9948,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,902",18,"2,566",192.168.4.10,"8,443",12,"4,116","6,682",tcp,"3,202,451",30.0
9949,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,904",9,"1,873",10.0.12.101,"8,443",6,"2,136","4,009",tcp,"3,194,198",15.0
9950,"Jan 23, 2020 @ 14:25:00.005",52.205.255.12,"49,904",18,"3,746",192.168.4.10,"8,443",12,"4,272","8,018",tcp,"3,216,420",30.0
9953,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"35,766",4,288,10.0.22.101,"13,004",2,152,440,tcp,"219,056",6.0
9954,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"35,766",2,144,10.0.22.101,"13,004",1,76,220,tcp,"185,284",3.0
9955,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"45,950",4,288,10.0.22.101,"13,005",2,152,440,tcp,"212,213",6.0
9956,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"45,950",2,144,10.0.22.101,"13,005",1,76,220,tcp,"180,614",3.0
9957,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"38,938",4,288,10.0.22.101,"13,006",2,152,440,tcp,"264,985",6.0
9958,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"38,938",2,144,10.0.22.101,"13,006",1,76,220,tcp,"223,064",3.0
9959,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"43,302",4,288,10.0.22.101,"13,001",2,152,440,tcp,"314,097",6.0
9960,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"43,302",2,144,10.0.22.101,"13,001",1,76,220,tcp,"262,320",3.0
9961,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"53,010",4,288,10.0.22.101,"13,002",2,152,440,tcp,"224,484",6.0
9962,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"53,010",2,144,10.0.22.101,"13,002",1,76,220,tcp,"200,604",3.0
9963,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"39,176",4,288,10.0.22.101,"13,003",2,152,440,tcp,"211,473",6.0
9964,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"39,176",2,144,10.0.22.101,"13,003",1,76,220,tcp,"184,150",3.0
9965,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"35,778",4,288,10.0.22.101,"13,004",2,152,440,tcp,"283,683",6.0
9966,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"35,778",2,144,10.0.22.101,"13,004",1,76,220,tcp,"231,004",3.0
9967,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"53,016",12,"2,574",10.0.22.101,"13,002",12,"1,326","3,900",tcp,"1,354,575",24.0
9968,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"53,016",6,"1,287",10.0.22.101,"13,002",6,663,"1,950",tcp,"1,235,468",12.0
9969,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"45,964",4,288,10.0.22.101,"13,005",2,152,440,tcp,"231,729",6.0
9970,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"45,964",2,144,10.0.22.101,"13,005",1,76,220,tcp,"190,041",3.0
9971,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"38,952",4,288,10.0.22.101,"13,006",2,152,440,tcp,"235,750",6.0
9972,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"38,952",2,144,10.0.22.101,"13,006",1,76,220,tcp,"188,484",3.0
9973,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"43,316",4,288,10.0.22.101,"13,001",2,152,440,tcp,"259,868",6.0
9974,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"43,316",2,144,10.0.22.101,"13,001",1,76,220,tcp,"223,313",3.0
9975,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"53,024",4,288,10.0.22.101,"13,002",2,152,440,tcp,"227,830",6.0
9976,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"53,024",2,144,10.0.22.101,"13,002",1,76,220,tcp,"189,630",3.0
9977,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"39,190",4,288,10.0.22.101,"13,003",2,152,440,tcp,"248,241",6.0
9978,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"39,190",2,144,10.0.22.101,"13,003",1,76,220,tcp,"199,171",3.0
9979,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"35,792",4,288,10.0.22.101,"13,004",2,152,440,tcp,"261,228",6.0
9980,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"35,792",2,144,10.0.22.101,"13,004",1,76,220,tcp,"200,935",3.0
9981,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"53,030",12,"2,570",10.0.22.101,"13,002",12,"1,326","3,896",tcp,"1,393,732",24.0
9982,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"53,030",6,"1,285",10.0.22.101,"13,002",6,663,"1,948",tcp,"1,259,264",12.0
9983,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"45,978",4,288,10.0.22.101,"13,005",2,152,440,tcp,"390,803",6.0
9984,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"45,978",2,144,10.0.22.101,"13,005",1,76,220,tcp,"226,298",3.0
9985,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"38,966",4,288,10.0.22.101,"13,006",2,152,440,tcp,"295,266",6.0
9986,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"38,966",2,144,10.0.22.101,"13,006",1,76,220,tcp,"223,585",3.0
9987,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"43,330",4,288,10.0.22.101,"13,001",2,152,440,tcp,"255,166",6.0
9988,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"43,330",2,144,10.0.22.101,"13,001",1,76,220,tcp,"194,084",3.0
9989,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"53,038",4,288,10.0.22.101,"13,002",2,152,440,tcp,"263,899",6.0
9990,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"53,038",2,144,10.0.22.101,"13,002",1,76,220,tcp,"211,486",3.0
9991,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"39,204",4,288,10.0.22.101,"13,003",2,152,440,tcp,"264,742",6.0
9992,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"39,204",2,144,10.0.22.101,"13,003",1,76,220,tcp,"194,251",3.0
9993,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"35,806",4,288,10.0.22.101,"13,004",2,152,440,tcp,"267,316",6.0
9994,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"35,806",2,144,10.0.22.101,"13,004",1,76,220,tcp,"197,919",3.0
9995,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"45,990",4,288,10.0.22.101,"13,005",2,152,440,tcp,"240,279",6.0
9996,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"45,990",2,144,10.0.22.101,"13,005",1,76,220,tcp,"252,196",3.0
9997,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"38,978",4,288,10.0.22.101,"13,006",2,152,440,tcp,"282,752",6.0
9998,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"38,978",2,144,10.0.22.101,"13,006",1,76,220,tcp,"232,295",3.0
9999,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"43,342",4,288,10.0.22.101,"13,001",2,152,440,tcp,"277,632",6.0
10000,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"43,342",2,144,10.0.22.101,"13,001",1,76,220,tcp,"196,297",3.0
10001,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"53,050",4,288,10.0.22.101,"13,002",2,152,440,tcp,"224,847",6.0
10002,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"53,050",2,144,10.0.22.101,"13,002",1,76,220,tcp,"191,573",3.0
10003,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"39,216",4,288,10.0.22.101,"13,003",2,152,440,tcp,"303,465",6.0
10004,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"39,216",2,144,10.0.22.101,"13,003",1,76,220,tcp,"210,927",3.0
10005,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"35,818",4,288,10.0.22.101,"13,004",2,152,440,tcp,"274,209",6.0
10006,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"35,818",2,144,10.0.22.101,"13,004",1,76,220,tcp,"206,472",3.0
10007,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"53,056",12,"2,574",10.0.22.101,"13,002",12,"1,326","3,900",tcp,"1,220,009",24.0
10008,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"53,056",6,"1,287",10.0.22.101,"13,002",6,663,"1,950",tcp,"1,083,024",12.0
10009,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"53,058",12,"2,576",10.0.22.101,"13,002",12,"1,326","3,902",tcp,"1,351,684",24.0
10010,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"53,058",6,"1,288",10.0.22.101,"13,002",6,663,"1,951",tcp,"1,232,612",12.0
10011,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"53,060",14,"2,686",10.0.22.101,"13,002",10,"1,190","3,876",tcp,"2,135,601",24.0
10012,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"53,060",7,"1,343",10.0.22.101,"13,002",5,595,"1,938",tcp,"2,100,980",12.0
10013,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"46,008",4,288,10.0.22.101,"13,005",2,152,440,tcp,"223,581",6.0
10014,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"46,008",2,144,10.0.22.101,"13,005",1,76,220,tcp,"189,030",3.0
10015,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"38,996",4,288,10.0.22.101,"13,006",2,152,440,tcp,"231,948",6.0
10016,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"38,996",2,144,10.0.22.101,"13,006",1,76,220,tcp,"203,594",3.0
10017,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"43,360",4,288,10.0.22.101,"13,001",2,152,440,tcp,"272,691",6.0
10018,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"43,360",2,144,10.0.22.101,"13,001",1,76,220,tcp,"235,112",3.0
10019,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"53,068",4,288,10.0.22.101,"13,002",2,152,440,tcp,"223,698",6.0
10020,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"53,068",2,144,10.0.22.101,"13,002",1,76,220,tcp,"192,162",3.0
10021,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"39,234",4,288,10.0.22.101,"13,003",2,152,440,tcp,"286,627",6.0
10022,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"39,234",2,144,10.0.22.101,"13,003",1,76,220,tcp,"221,799",3.0
10023,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"35,836",4,288,10.0.22.101,"13,004",2,152,440,tcp,"244,008",6.0
10024,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"35,836",2,144,10.0.22.101,"13,004",1,76,220,tcp,"212,421",3.0
10025,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"46,020",4,288,10.0.22.101,"13,005",2,152,440,tcp,"212,226",6.0
10026,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"46,020",2,144,10.0.22.101,"13,005",1,76,220,tcp,"178,379",3.0
10027,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"39,008",4,288,10.0.22.101,"13,006",2,152,440,tcp,"417,109",6.0
10028,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"39,008",2,144,10.0.22.101,"13,006",1,76,220,tcp,"261,606",3.0
10029,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"43,372",4,288,10.0.22.101,"13,001",2,152,440,tcp,"286,115",6.0
10030,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"43,372",2,144,10.0.22.101,"13,001",1,76,220,tcp,"220,308",3.0
10031,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"53,080",4,288,10.0.22.101,"13,002",2,152,440,tcp,"215,396",6.0
10032,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"53,080",2,144,10.0.22.101,"13,002",1,76,220,tcp,"179,880",3.0
10033,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"43,376",14,"1,522",10.0.22.101,"13,001",10,"1,010","2,532",tcp,"1,348,335",24.0
10034,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"43,376",7,761,10.0.22.101,"13,001",5,505,"1,266",tcp,"1,341,471",12.0
10035,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"43,378",12,"1,290",10.0.22.101,"13,001",12,"2,222","3,512",tcp,"2,691,333",24.0
10036,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"43,378",6,645,10.0.22.101,"13,001",6,"1,111","1,756",tcp,"2,523,074",12.0
10037,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"39,250",12,"1,394",10.0.22.101,"13,003",12,"1,170","2,564",tcp,"500,668,799",24.0
10038,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"39,250",6,697,10.0.22.101,"13,003",6,585,"1,282",tcp,"500,546,208",12.0
10039,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"39,252",4,288,10.0.22.101,"13,003",2,152,440,tcp,"245,061",6.0
10040,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"39,252",2,144,10.0.22.101,"13,003",1,76,220,tcp,"194,411",3.0
10041,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"53,090",12,"2,576",10.0.22.101,"13,002",12,"1,326","3,902",tcp,"1,383,913",24.0
10042,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"53,090",6,"1,288",10.0.22.101,"13,002",6,663,"1,951",tcp,"1,266,813",12.0
10043,"Jan 23, 2020 @ 14:25:00.005",192.168.4.10,"35,856",4,288,10.0.22.101,"13,004",2,152,440,tcp,"229,749",6.0
10044,"Jan 23, 2020 @ 14:25:00.005",10.0.12.101,"35,856",2,144,10.0.22.101,"13,004",1,76,220,tcp,"205,289",3.0
